CONTENT          stedelijke uurfactor
160304  18  3.138
160304  19  4.464
160304  20  7.242
160304  21  6.271
160304  22  5.975
160304  23  4.663
160304  24  5.710
160305  01  3.290
160305  02  3.581
160305  03  4.268
160305  04  5.167
160305  05  5.486
160305  06  6.374
160305  07  6.228
160305  08  6.711
160305  09  8.413
160305  10  8.921
160305  11  5.654
160305  12  1.976
160305  13  0.077
160305  14 -1.234
160305  15 -1.574
160305  16 -1.042
160305  17 -0.932
160305  18 -0.214
160305  19  2.149
160305  20  2.918
160305  21  0.901
160305  22  1.542
160305  23  1.850
160305  24  3.866
160306  01  2.805
160306  02  0.327
160306  03 -0.253
160306  04  0.295
160306  05  1.206
160306  06  1.042
160306  07  0.303
160306  08  0.794
160306  09  0.623
160306  10 -0.864
160306  11 -1.960
160306  12 -2.209
160306  13 -1.654
160306  14 -0.811
160306  15 -0.383
160306  16 -0.310
160306  17 -0.322
160306  18 -0.199
160306  19  0.302
160306  20  0.136
160306  21  0.021
160306  22  0.181
160306  23 -1.022
160306  24 -1.291
160307  01 -2.085
160307  02 -2.251
160307  03 -2.014
160307  04 -1.489
160307  05  0.225
160307  06  0.754
160307  07  4.124
160307  08  6.606
160307  09  8.552
160307  10  5.693
160307  11  1.442
160307  12  0.693
160307  13  0.840
160307  14  0.815
160307  15  1.260
160307  16  0.959
160307  17  2.079
160307  18  3.472
160307  19  5.068
160307  20  7.492
160307  21  8.340
160307  22  8.371
160307  23  8.954
160307  24  7.563
160308  01  3.679
160308  02  3.585
160308  03  5.400
160308  04  5.298
160308  05  4.830
160308  06  4.892
160308  07  7.216
160308  08  8.961
160308  09  6.685
160308  10  3.453
160308  11  1.175
160308  12 -0.627
160308  13 -0.719
160308  14  0.128
160308  15  1.554
160308  16  2.382
160308  17  2.244
160308  18  1.388
160308  19  3.049
160308  20  2.937
160308  21  2.339
160308  22  1.860
160308  23  1.936
160308  24  0.825
160309  01 -0.328
160309  02 -0.762
160309  03 -0.708
160309  04 -0.463
160309  05 -1.193
160309  06 -1.356
160309  07 -0.924
160309  08 -0.644
160309  09 -0.905
160309  10 -1.091
160309  11 -0.306
160309  12  0.117
160309  13  0.389
160309  14  0.201
160309  15  0.326
160309  16  0.337
160309  17  0.041
160309  18 -0.080
160309  19  1.103
160309  20  2.962
160309  21  2.295
160309  22  0.805
160309  23  0.680
160309  24  0.399
160310  01  0.755
160310  02  1.769
160310  03  2.526
160310  04  2.337
160310  05  2.299
160310  06  2.570
160310  07  4.606
160310  08  5.841
160310  09  5.474
160310  10  2.967
160310  11  1.442
160310  12  0.640
160310  13  0.367
160310  14  0.732
160310  15  0.954
160310  16  0.816
160310  17  1.213
160310  18  1.125
160310  19  1.578
160310  20  1.813
160310  21  1.313
160310  22 -0.688
160310  23 -1.351
160310  24 -0.666
160311  01 -0.540
160311  02 -0.952
160311  03 -1.268
160311  04 -1.629
160311  05 -1.074
160311  06 -1.537
160311  07 -1.836
160311  08 -1.633
160311  09 -1.155
160311  10 -0.925
160311  11 -1.021
160311  12 -1.125
160311  13 -0.708
160311  14 -0.386
160311  15 -0.128
160311  16  0.033
160311  17  0.331
160311  18  0.551
160311  19  1.133
160311  20  0.992
160311  21  0.506
160311  22  0.273
160311  23  0.450
160311  24  0.947
160312  01  1.856
160312  02  1.162
160312  03  0.656
160312  04  0.722
160312  05  0.825
160312  06  1.138
160312  07  0.035
160312  08 -0.814
160312  09 -1.306
160312  10 -1.221
160312  11 -0.371
160312  12 -0.302
160312  13 -0.732
160312  14 -0.425
160312  15 -0.536
160312  16 -0.264
160312  17 -0.169
160312  18 -0.990
160312  19 -0.834
160312  20  0.327
160312  21  0.384
160312  22 -0.702
160312  23 -0.273
160312  24 -0.278
160313  01  0.992
160313  02  0.480
160313  03 -0.818
160313  04 -1.347
160313  05 -1.215
160313  06 -1.187
160313  07 -1.835
160313  08 -2.032
160313  09 -2.075
160313  10 -1.922
160313  11 -1.659
160313  12 -1.973
160313  13 -1.975
160313  14 -1.935
160313  15 -1.816
160313  16 -1.583
160313  17 -1.433
160313  18 -1.309
160313  19 -1.147
160313  20 -1.381
160313  21 -0.411
160313  22 -0.590
160313  23 -0.577
160313  24 -0.294
160314  01 -1.785
160314  02 -2.120
160314  03 -2.001
160314  04 -1.233
160314  05 -0.416
160314  06  0.000
160314  07  0.782
160314  08  2.288
160314  09  2.588
160314  10  1.518
160314  11  0.926
160314  12  0.675
160314  13  0.750
160314  14  1.161
160314  15  1.074
160314  16  0.826
160314  17  1.010
160314  18  1.306
160314  19  2.062
160314  20  2.683
160314  21  2.913
160314  22  2.578
160314  23  3.018
160314  24  2.482
160315  01  1.690
160315  02  2.147
160315  03  3.125
160315  04  3.388
160315  05  2.974
160315  06  3.734
160315  07  4.920
160315  08  5.389
160315  09  5.953
160315  10  1.869
160315  11  1.885
160315  12  2.082
160315  13  1.209
160315  14  1.455
160315  15  1.337
160315  16  1.042
160315  17  1.640
160315  18  1.033
160315  19  1.311
160315  20  1.221
160315  21  0.813
160315  22  0.803
160315  23  0.814
160315  24  0.401
160316  01  0.096
160316  02 -0.107
160316  03  0.206
160316  04 -0.034
160316  05 -0.295
160316  06 -0.994
160316  07 -1.016
160316  08 -0.794
160316  09 -1.031
160316  10 -0.590
160316  11 -0.549
160316  12 -1.158
160316  13 -0.613
160316  14 -0.541
160316  15 -0.394
160316  16 -0.787
160316  17 -1.161
160316  18 -1.249
160316  19 -0.317
160316  20  0.645
160316  21  0.057
160316  22  0.301
160316  23  0.349
160316  24  0.704
160317  01  0.869
160317  02  0.884
160317  03  1.031
160317  04  1.119
160317  05  1.439
160317  06  2.025
160317  07  3.142
160317  08  2.899
160317  09  1.707
160317  10  3.016
160317  11  2.738
160317  12  2.024
160317  13  1.223
160317  14  0.743
160317  15  0.536
160317  16  0.858
160317  17  1.119
160317  18  1.439
160317  19  1.977
160317  20  2.724
160317  21  2.121
160317  22  2.159
160317  23  1.201
160317  24  0.091
160318  01 -0.770
160318  02 -1.114
160318  03 -1.189
160318  04 -0.992
160318  05 -1.059
160318  06 -1.835
160318  07 -2.171
160318  08 -1.478
160318  09 -0.850
160318  10 -1.184
160318  11 -1.225
160318  12  0.105
160318  13  0.930
160318  14  0.780
160318  15  1.219
160318  16  1.518
160318  17  1.579
160318  18  1.203
160318  19  0.390
160318  20 -0.677
160318  21 -2.265
160318  22 -1.600
160318  23 -0.934
160318  24 -0.437
160319  01 -0.252
160319  02 -0.436
160319  03 -0.962
160319  04 -0.863
160319  05 -1.046
160319  06 -1.141
160319  07 -0.812
160319  08 -0.940
160319  09 -0.954
160319  10 -0.563
160319  11 -0.848
160319  12 -0.678
160319  13 -1.330
160319  14 -1.377
160319  15 -1.549
160319  16 -1.233
160319  17 -0.836
160319  18 -1.464
160319  19  0.127
160319  20  0.583
160319  21  0.629
160319  22  0.385
160319  23  0.132
160319  24 -0.011
160320  01  0.049
160320  02  0.238
160320  03  0.210
160320  04  0.524
160320  05  0.770
160320  06  0.727
160320  07  0.858
160320  08  1.135
160320  09  1.242
160320  10  0.838
160320  11  0.219
160320  12 -0.080
160320  13  0.528
160320  14  0.733
160320  15  0.695
160320  16  0.719
160320  17  0.485
160320  18  0.639
160320  19  0.995
160320  20  1.164
160320  21  0.801
160320  22  1.004
160320  23  1.044
160320  24  1.086
160321  01  1.348
160321  02  0.828
160321  03  0.666
160321  04  0.480
160321  05  0.511
160321  06  0.768
160321  07  2.367
160321  08  4.844
160321  09  5.214
160321  10  4.708
160321  11  3.820
160321  12  2.629
160321  13  2.850
160321  14  2.854
160321  15  2.214
160321  16  2.336
160321  17  3.072
160321  18  3.349
160321  19  2.720
160321  20  2.994
160321  21  2.582
160321  22  2.278
160321  23  2.299
160321  24  2.727
160322  01  2.519
160322  02  1.997
160322  03  2.296
160322  04  2.364
160322  05  2.868
160322  06  2.778
160322  07  5.249
160322  08  4.899
160322  09  3.098
160322  10  2.246
160322  11  1.717
160322  12  1.139
160322  13  0.964
160322  14  1.161
160322  15  0.860
160322  16  0.839
160322  17  1.849
160322  18  1.838
160322  19  0.963
160322  20  1.524
160322  21  1.552
160322  22  1.756
160322  23  1.237
160322  24  0.748
160323  01  0.379
160323  02  0.537
160323  03  0.975
160323  04  0.513
160323  05  0.219
160323  06  0.040
160323  07 -0.348
160323  08  0.896
160323  09  0.990
160323  10  0.293
160323  11 -0.696
160323  12 -0.409
160323  13  0.181
160323  14  0.403
160323  15  0.243
160323  16  0.363
160323  17  0.496
160323  18  0.517
160323  19  1.003
160323  20  0.389
160323  21  0.262
160323  22  0.690
160323  23  0.709
160323  24  0.703
160324  01  1.249
160324  02  1.328
160324  03  1.865
160324  04  1.937
160324  05  1.676
160324  06  2.042
160324  07  3.992
160324  08  6.123
160324  09  6.875
160324  10  5.531
160324  11  4.550
160324  12  4.510
160324  13  3.008
160324  14  2.914
160324  15  2.662
160324  16  2.369
160324  17  3.815
160324  18  3.171
160324  19  3.184
160324  20  4.043
160324  21  3.185
160324  22  2.951
160324  23  1.409
160324  24  0.403
160325  01 -0.519
160325  02 -0.721
160325  03 -0.398
160325  04 -0.492
160325  05 -0.425
160325  06 -0.521
160325  07 -0.127
160325  08  0.464
160325  09 -0.190
160325  10 -0.943
160325  11 -0.444
160325  12 -1.659
160325  13 -1.911
160325  14 -1.687
160325  15 -1.282
160325  16 -1.186
160325  17 -1.230
160325  18 -1.677
160325  19 -0.854
160325  20  1.501
160325  21  3.986
160325  22  6.083
160325  23  7.362
160325  24  9.148
160326  01  8.621
160326  02  7.398
160326  03  6.446
160326  04  4.899
160326  05  4.498
160326  06  4.331
160326  07  2.583
160326  08  0.865
160326  09 -0.310
160326  10 -0.417
160326  11 -0.383
160326  12 -0.240
160326  13  0.158
160326  14  0.361
160326  15  0.283
160326  16 -0.145
160326  17 -0.650
160326  18 -0.011
160326  19  0.367
160326  20 -0.276
160326  21 -0.756
160326  22 -1.098
160326  23 -1.501
160326  24 -1.223
160327  01 -2.106
160327  02 -3.481
160327  03 -4.735
160327  04 -3.886
160327  05 -2.995
160327  06 -2.287
160327  07 -1.577
160327  08 -1.159
160327  09 -0.545
160327  10 -0.354
160327  11 -0.449
160327  12 -0.369
160327  13 -0.240
160327  14 -0.001
160327  15 -0.127
160327  16 -0.114
160327  17 -0.088
160327  18  0.267
160327  19  0.469
160327  20  0.908
160327  21  0.927
160327  22  0.706
160327  23  0.473
160327  24  0.078
160328  01 -0.051
160328  02  0.049
160328  03 -0.002
160328  04 -0.150
160328  05  0.231
160328  06 -0.564
160328  07 -0.502
160328  08 -0.587
160328  09 -0.455
160328  10 -0.343
160328  11 -0.083
160328  12  0.134
160328  13  0.150
160328  14  0.073
160328  15  0.120
160328  16  0.000
160328  17  0.058
160328  18  0.004
160328  19  0.119
160328  20  0.748
160328  21  0.488
160328  22 -0.291
160328  23 -0.203
160328  24 -0.213
160329  01  0.012
160329  02  0.373
160329  03  0.362
160329  04  0.532
160329  05  0.876
160329  06  1.976
160329  07  3.253
160329  08  3.324
160329  09  2.861
160329  10  2.531
160329  11  1.989
160329  12  1.584
160329  13  1.358
160329  14  1.320
160329  15  1.271
160329  16  1.218
160329  17  1.446
160329  18  1.379
160329  19  1.689
160329  20  3.054
160329  21  4.773
160329  22  5.017
160329  23  3.305
160329  24  2.779
160330  01  0.848
160330  02  0.634
160330  03  0.259
160330  04  0.515
160330  05  0.989
160330  06  2.424
160330  07  3.612
160330  08  3.845
160330  09  1.884
160330  10  0.653
160330  11  0.755
160330  12  0.839
160330  13  0.653
160330  14  0.646
160330  15  0.682
160330  16  0.736
160330  17  0.876
160330  18  1.413
160330  19  1.983
160330  20  2.378
160330  21  2.653
160330  22  4.667
160330  23  4.962
160330  24  5.294
160331  01  5.122
160331  02  4.806
160331  03  4.085
160331  04  4.469
160331  05  4.746
160331  06  5.529
160331  07  5.695
160331  08  6.723
160331  09 10.362
160331  10  7.436
160331  11  5.366
160331  12  3.135
160331  13  2.026
160331  14  2.296
160331  15  1.629
160331  16  1.876
160331  17  1.297
160331  18  1.657
160331  19  1.814
160331  20  0.810
160331  21 -0.270
160331  22 -0.750
160331  23 -2.328
160331  24 -3.066
160401  01 -3.329
160401  02 -3.282
160401  03 -3.368
160401  04 -3.247
160401  05 -1.951
160401  06  0.273
160401  07  2.820
160401  08  2.696
160401  09 -1.589
160401  10 -1.805
160401  11 -2.732
160401  12 -2.479
160401  13 -0.903
160401  14 -0.804
160401  15  0.067
160401  16  0.185
160401  17  0.718
160401  18  1.605
160401  19  2.274
160401  20  4.240
160401  21  5.701
160401  22  6.008
160401  23  5.735
160401  24  5.899
160402  01  5.460
160402  02  4.599
160402  03  3.722
160402  04  3.803
160402  05  3.708
160402  06  2.301
160402  07  0.801
160402  08  0.995
160402  09  0.635
160402  10  0.387
160402  11  0.502
160402  12  0.436
160402  13  0.256
160402  14 -0.235
160402  15 -0.607
160402  16 -0.263
160402  17 -0.502
160402  18 -0.773
160402  19 -0.546
160402  20 -0.858
160402  21 -1.186
160402  22 -1.002
160402  23 -0.557
160402  24 -1.027
160403  01 -2.590
160403  02 -3.657
160403  03 -3.881
160403  04 -3.364
160403  05 -3.439
160403  06 -2.754
160403  07 -2.070
160403  08 -1.511
160403  09 -1.446
160403  10 -1.415
160403  11 -1.159
160403  12 -1.242
160403  13 -1.018
160403  14 -0.567
160403  15 -0.634
160403  16 -1.156
160403  17 -1.200
160403  18 -1.018
160403  19 -0.249
160403  20  1.205
160403  21 -0.187
160403  22 -0.894
160403  23 -2.505
160403  24 -2.706
160404  01 -1.378
160404  02 -1.116
160404  03 -0.936
160404  04 -0.390
160404  05  0.055
160404  06  2.414
160404  07  4.607
160404  08  4.925
160404  09  4.603
160404  10  3.237
160404  11  2.257
160404  12  1.807
160404  13  1.104
160404  14  1.007
160404  15  1.446
160404  16  1.747
160404  17  1.993
160404  18  1.609
160404  19  1.292
160404  20  1.133
160404  21  0.355
160404  22  1.247
160404  23  2.790
160404  24  3.711
160405  01  4.565
160405  02  4.385
160405  03  4.299
160405  04  4.340
160405  05  3.241
160405  06  2.718
160405  07  2.725
160405  08  3.049
160405  09  4.206
160405  10  3.669
160405  11  4.038
160405  12  3.230
160405  13  1.250
160405  14  0.620
160405  15  1.496
160405  16  1.680
160405  17  1.524
160405  18  1.498
160405  19  2.166
160405  20  2.332
160405  21  2.476
160405  22  1.044
160405  23 -0.054
160405  24 -0.422
160406  01 -0.289
160406  02 -1.339
160406  03 -1.698
160406  04 -0.464
160406  05  0.138
160406  06 -0.198
160406  07 -0.787
160406  08 -0.942
160406  09 -2.482
160406  10 -3.440
160406  11 -3.667
160406  12 -1.620
160406  13  0.421
160406  14  0.141
160406  15  0.093
160406  16  0.671
160406  17  1.018
160406  18  0.259
160406  19 -0.166
160406  20 -0.534
160406  21 -0.887
160406  22 -0.556
160406  23 -0.807
160406  24 -1.464
160407  01 -0.718
160407  02 -0.494
160407  03 -0.582
160407  04 -0.721
160407  05 -0.324
160407  06  0.462
160407  07  1.055
160407  08  1.203
160407  09  0.453
160407  10  0.322
160407  11  0.573
160407  12  0.109
160407  13  0.114
160407  14 -0.347
160407  15 -0.081
160407  16 -0.342
160407  17  0.101
160407  18  0.634
160407  19  1.081
160407  20  1.973
160407  21  3.195
160407  22  2.642
160407  23  2.015
160407  24  1.584
160408  01  1.262
160408  02  1.245
160408  03  1.941
160408  04  2.139
160408  05  2.953
160408  06  4.422
160408  07  6.384
160408  08  6.611
160408  09  5.707
160408  10  3.442
160408  11  2.747
160408  12  2.254
160408  13  2.110
160408  14  1.541
160408  15  2.091
160408  16  2.142
160408  17  2.213
160408  18  1.780
160408  19  1.740
160408  20  1.640
160408  21  4.534
160408  22  6.295
160408  23  6.522
160408  24  7.523
160409  01  6.503
160409  02  5.985
160409  03  4.685
160409  04  4.001
160409  05  3.300
160409  06  2.090
160409  07  1.245
160409  08  0.972
160409  09 -0.113
160409  10 -0.078
160409  11 -0.709
160409  12 -1.367
160409  13 -1.483
160409  14 -1.017
160409  15 -1.002
160409  16 -0.297
160409  17 -0.713
160409  18 -0.118
160409  19  0.020
160409  20 -0.017
160409  21 -0.342
160409  22 -0.757
160409  23 -1.653
160409  24 -2.285
160410  01 -2.562
160410  02 -2.984
160410  03 -3.062
160410  04 -3.169
160410  05 -3.020
160410  06 -3.177
160410  07 -1.524
160410  08 -1.100
160410  09 -0.554
160410  10 -1.251
160410  11 -0.555
160410  12  0.039
160410  13  0.015
160410  14  0.042
160410  15  0.017
160410  16 -0.273
160410  17  0.244
160410  18  0.411
160410  19  0.493
160410  20  0.043
160410  21  0.180
160410  22 -0.396
160410  23 -0.294
160410  24  0.327
160411  01  0.284
160411  02  0.857
160411  03  1.198
160411  04  1.295
160411  05  1.248
160411  06  1.792
160411  07  2.128
160411  08  1.677
160411  09  1.380
160411  10  1.184
160411  11  1.707
160411  12  1.740
160411  13  1.754
160411  14  1.203
160411  15  1.417
160411  16  1.712
160411  17  1.285
160411  18  0.678
160411  19  1.227
160411  20  1.310
160411  21  2.572
160411  22  1.386
160411  23  1.058
160411  24  0.310
160412  01  0.007
160412  02  0.063
160412  03 -0.264
160412  04 -0.401
160412  05  0.125
160412  06  0.898
160412  07  1.634
160412  08  1.850
160412  09  1.045
160412  10  0.048
160412  11  0.007
160412  12  0.135
160412  13  0.239
160412  14  0.112
160412  15  0.267
160412  16  0.610
160412  17  1.250
160412  18  1.264
160412  19  0.395
160412  20 -0.402
160412  21  1.009
160412  22  1.156
160412  23  1.322
160412  24  2.106
160413  01  3.190
160413  02  2.709
160413  03  2.016
160413  04  1.864
160413  05  2.745
160413  06  3.454
160413  07  4.043
160413  08  7.597
160413  09  5.547
160413  10  3.752
160413  11  3.049
160413  12  2.682
160413  13  0.932
160413  14  0.282
160413  15  1.330
160413  16  1.658
160413  17  1.989
160413  18  2.280
160413  19  2.350
160413  20  3.582
160413  21  4.404
160413  22  5.785
160413  23  5.809
160413  24  4.891
160414  01  5.409
160414  02  4.852
160414  03  4.812
160414  04  4.839
160414  05  4.192
160414  06  3.544
160414  07  3.706
160414  08  6.071
160414  09  4.797
160414  10  2.231
160414  11  0.597
160414  12  0.269
160414  13  0.482
160414  14 -1.038
160414  15 -1.951
160414  16 -1.465
160414  17 -1.111
160414  18 -1.053
160414  19 -1.339
160414  20 -0.596
160414  21 -0.900
160414  22 -1.939
160414  23 -0.892
160414  24 -0.906
160415  01 -2.633
160415  02 -3.831
160415  03 -4.278
160415  04 -3.249
160415  05 -3.129
160415  06 -2.201
160415  07 -0.523
160415  08 -0.663
160415  09 -0.952
160415  10 -1.270
160415  11 -1.172
160415  12 -0.291
160415  13 -0.229
160415  14 -0.080
160415  15  0.429
160415  16  0.565
160415  17  1.243
160415  18  2.285
160415  19  1.799
160415  20  1.605
160415  21  1.551
160415  22  1.199
160415  23  0.035
160415  24 -1.655
160416  01 -1.348
160416  02 -0.404
160416  03  0.095
160416  04 -0.111
160416  05 -0.585
160416  06 -0.590
160416  07 -0.635
160416  08 -0.696
160416  09 -0.531
160416  10 -0.102
160416  11 -0.487
160416  12 -0.283
160416  13 -0.085
160416  14 -0.091
160416  15 -0.023
160416  16  0.222
160416  17 -0.128
160416  18  0.153
160416  19  0.089
160416  20  0.400
160416  21  0.591
160416  22  0.141
160416  23 -0.089
160416  24  0.272
160417  01 -0.018
160417  02  0.340
160417  03  0.830
160417  04  0.979
160417  05  1.842
160417  06  2.042
160417  07  2.173
160417  08  0.960
160417  09 -0.052
160417  10 -0.270
160417  11 -0.110
160417  12  0.026
160417  13 -0.039
160417  14 -0.106
160417  15 -0.080
160417  16  0.163
160417  17  0.127
160417  18  0.532
160417  19  0.691
160417  20  1.361
160417  21  2.475
160417  22  3.605
160417  23  5.201
160417  24  5.088
160418  01  6.157
160418  02  4.455
160418  03  3.451
160418  04  3.391
160418  05  4.544
160418  06  6.049
160418  07  7.224
160418  08  5.995
160418  09  3.885
160418  10  2.878
160418  11  1.864
160418  12  1.551
160418  13  1.315
160418  14  1.013
160418  15  0.916
160418  16  0.989
160418  17  1.573
160418  18  2.166
160418  19  2.095
160418  20  1.687
160418  21  1.512
160418  22  1.592
160418  23  1.559
160418  24  1.023
160419  01  0.793
160419  02  0.091
160419  03  0.155
160419  04 -0.030
160419  05  0.053
160419  06  0.852
160419  07  1.571
160419  08  0.720
160419  09 -0.324
160419  10 -0.578
160419  11 -0.424
160419  12 -0.028
160419  13 -0.250
160419  14 -0.058
160419  15  0.134
160419  16  0.223
160419  17 -0.089
160419  18 -0.553
160419  19 -0.767
160419  20  0.083
160419  21  0.532
160419  22  0.580
160419  23  0.444
160419  24  0.316
160420  01  1.390
160420  02  1.471
160420  03  1.121
160420  04  1.434
160420  05  2.109
160420  06  3.639
160420  07  6.348
160420  08  3.641
160420  09  0.495
160420  10  0.142
160420  11  0.196
160420  12  0.363
160420  13  0.423
160420  14  0.441
160420  15  0.297
160420  16  0.360
160420  17  0.408
160420  18  0.243
160420  19  0.953
160420  20  1.109
160420  21  1.256
160420  22  0.583
160420  23  0.348
160420  24 -0.509
160421  01 -0.982
160421  02 -2.523
160421  03 -3.569
160421  04 -3.433
160421  05 -2.013
160421  06 -1.951
160421  07 -1.114
160421  08  0.164
160421  09  1.238
160421  10  1.795
160421  11  1.294
160421  12  1.099
160421  13  1.364
160421  14  0.820
160421  15  1.350
160421  16  0.803
160421  17  0.733
160421  18  1.344
160421  19  0.886
160421  20  1.394
160421  21  0.662
160421  22  0.239
160421  23 -0.206
160421  24 -1.581
160422  01 -0.099
160422  02 -0.183
160422  03 -0.064
160422  04  0.220
160422  05  0.261
160422  06  0.540
160422  07  0.917
160422  08 -0.043
160422  09 -0.866
160422  10 -0.845
160422  11 -0.813
160422  12 -0.859
160422  13 -0.354
160422  14 -0.465
160422  15 -0.327
160422  16 -0.113
160422  17 -0.005
160422  18 -0.215
160422  19 -1.314
160422  20 -1.822
160422  21 -0.920
160422  22 -0.127
160422  23  0.076
160422  24 -0.120
160423  01  0.491
160423  02  0.209
160423  03 -0.434
160423  04 -0.754
160423  05 -0.460
160423  06 -0.144
160423  07 -0.244
160423  08 -0.484
160423  09 -0.672
160423  10 -0.474
160423  11 -0.497
160423  12 -0.455
160423  13 -0.293
160423  14 -0.497
160423  15 -0.493
160423  16 -0.481
160423  17 -0.438
160423  18 -0.455
160423  19 -0.169
160423  20  0.323
160423  21  0.955
160423  22  1.300
160423  23  1.037
160423  24  0.372
160424  01  0.492
160424  02  0.252
160424  03  0.024
160424  04 -0.016
160424  05  0.361
160424  06  0.734
160424  07  0.736
160424  08  0.064
160424  09  0.045
160424  10  0.168
160424  11  0.169
160424  12  0.160
160424  13  0.227
160424  14  0.338
160424  15  0.115
160424  16  0.170
160424  17  0.321
160424  18  0.395
160424  19  0.468
160424  20  1.085
160424  21  1.444
160424  22  1.938
160424  23  2.065
160424  24  2.066
160425  01  1.077
160425  02  1.341
160425  03  1.061
160425  04  0.976
160425  05  1.861
160425  06  4.723
160425  07  5.307
160425  08  4.527
160425  09  3.295
160425  10  2.912
160425  11  3.568
160425  12  2.877
160425  13  2.820
160425  14  3.596
160425  15  3.484
160425  16  3.946
160425  17  4.077
160425  18  3.013
160425  19  2.091
160425  20  1.529
160425  21  1.650
160425  22  1.102
160425  23  0.718
160425  24  0.973
160426  01  1.317
160426  02  1.185
160426  03  0.508
160426  04  0.192
160426  05 -0.369
160426  06  0.185
160426  07  0.603
160426  08  0.651
160426  09  0.186
160426  10 -0.139
160426  11 -0.127
160426  12  0.086
160426  13 -0.380
160426  14 -0.056
160426  15  0.453
160426  16  0.294
160426  17  0.494
160426  18  0.937
160426  19  1.350
160426  20  1.118
160426  21  1.237
160426  22  1.344
160426  23  1.232
160426  24  0.790
160427  01  1.618
160427  02  1.134
160427  03  0.802
160427  04  0.777
160427  05  0.497
160427  06  0.704
160427  07  0.938
160427  08  0.685
160427  09  0.560
160427  10  0.921
160427  11  0.621
160427  12  0.356
160427  13  0.589
160427  14  0.482
160427  15  0.515
160427  16  0.422
160427  17  0.510
160427  18  0.499
160427  19  0.818
160427  20  1.293
160427  21  2.099
160427  22  2.544
160427  23  2.114
160427  24  1.330
160428  01  2.000
160428  02  1.634
160428  03  2.091
160428  04  3.955
160428  05  5.814
160428  06  8.137
160428  07  8.969
160428  08  6.364
160428  09  4.897
160428  10  2.979
160428  11  3.145
160428  12  2.592
160428  13  2.204
160428  14  1.942
160428  15  1.647
160428  16  1.278
160428  17  1.106
160428  18  1.177
160428  19  1.188
160428  20  2.478
160428  21  5.593
160428  22  5.266
160428  23  4.570
160428  24  3.669
160429  01  3.307
160429  02  2.750
160429  03  1.578
160429  04  1.215
160429  05  0.498
160429  06 -1.277
160429  07 -1.354
160429  08  0.551
160429  09  1.900
160429  10  0.934
160429  11  0.744
160429  12  0.619
160429  13  0.780
160429  14  1.099
160429  15  1.816
160429  16  1.665
160429  17  1.223
160429  18  1.728
160429  19  1.432
160429  20  1.488
160429  21  0.738
160429  22  0.091
160429  23 -0.983
160429  24 -1.291
160430  01 -1.221
160430  02 -1.020
160430  03 -0.226
160430  04  0.023
160430  05  0.762
160430  06  1.998
160430  07  2.805
160430  08  1.806
160430  09  0.144
160430  10 -0.087
160430  11 -0.097
160430  12  0.182
160430  13  0.052
160430  14 -0.282
160430  15 -0.325
160430  16 -0.250
160430  17 -0.281
160430  18 -0.325
160430  19 -0.521
160430  20 -0.755
160430  21 -0.445
160430  22  0.274
160430  23  1.211
160430  24  1.632
160501  01  1.437
160501  02  1.583
160501  03  1.466
160501  04  1.557
160501  05  1.574
160501  06  1.670
160501  07  1.335
160501  08 -0.381
160501  09 -0.652
160501  10 -0.465
160501  11 -0.205
160501  12 -0.082
160501  13 -0.005
160501  14 -0.027
160501  15 -0.682
160501  16 -0.335
160501  17  0.017
160501  18 -0.128
160501  19  0.289
160501  20  0.996
160501  21  1.157
160501  22  2.461
160501  23  3.085
160501  24  3.838
160502  01  4.865
160502  02  3.739
160502  03  3.218
160502  04  4.632
160502  05  5.187
160502  06  6.340
160502  07  7.590
160502  08  7.027
160502  09  5.237
160502  10  3.270
160502  11  2.562
160502  12  2.480
160502  13  2.023
160502  14  1.716
160502  15  1.729
160502  16  1.880
160502  17  1.729
160502  18  1.468
160502  19  1.477
160502  20  1.222
160502  21  0.212
160502  22  0.355
160502  23 -0.783
160502  24 -1.403
160503  01 -0.525
160503  02 -1.425
160503  03 -1.078
160503  04 -1.447
160503  05 -1.326
160503  06 -1.980
160503  07 -2.146
160503  08 -4.140
160503  09 -2.262
160503  10 -1.925
160503  11 -0.843
160503  12 -0.724
160503  13 -1.065
160503  14 -0.609
160503  15 -0.264
160503  16 -0.096
160503  17 -0.319
160503  18 -0.429
160503  19  0.065
160503  20  0.564
160503  21  1.180
160503  22  3.186
160503  23  4.883
160503  24  5.739
160504  01  6.559
160504  02  6.060
160504  03  5.002
160504  04  5.159
160504  05  4.996
160504  06  5.718
160504  07  7.385
160504  08  6.167
160504  09  3.199
160504  10  1.778
160504  11  0.971
160504  12  0.800
160504  13  0.734
160504  14  0.735
160504  15  1.038
160504  16  0.994
160504  17  0.805
160504  18  0.619
160504  19  0.890
160504  20  0.925
160504  21  1.596
160504  22  0.897
160504  23  0.737
160504  24  0.358
160505  01 -0.102
160505  02 -0.416
160505  03 -0.616
160505  04  0.256
160505  05 -0.830
160505  06 -0.880
160505  07 -0.814
160505  08 -1.549
160505  09 -1.479
160505  10 -1.258
160505  11 -0.979
160505  12 -1.042
160505  13 -0.564
160505  14 -0.745
160505  15 -0.372
160505  16 -0.156
160505  17 -0.169
160505  18 -0.175
160505  19 -0.524
160505  20 -0.460
160505  21  0.077
160505  22 -0.090
160505  23 -0.938
160505  24 -0.693
160506  01 -0.838
160506  02 -1.534
