CONTENT          stedelijke uurfactor
170305  10 -0.568
170305  11 -0.204
170305  12  0.043
170305  13 -0.046
170305  14 -0.008
170305  15 -0.002
170305  16  0.037
170305  17  0.001
170305  18  0.050
170305  19 -0.132
170305  20  0.207
170305  21  0.708
170305  22  0.313
170305  23  1.068
170305  24  0.900
170306  01  0.186
170306  02 -0.230
170306  03 -0.004
170306  04  0.425
170306  05  1.011
170306  06  2.401
170306  07  4.221
170306  08  6.983
170306  09  8.134
170306  10  6.678
170306  11  4.709
170306  12  3.525
170306  13  3.022
170306  14  2.964
170306  15  3.063
170306  16  3.836
170306  17  3.657
170306  18  4.244
170306  19  4.965
170306  20  4.544
170306  21  3.657
170306  22  3.242
170306  23  3.174
170306  24  1.554
170307  01  1.100
170307  02  1.771
170307  03  1.739
170307  04  0.972
170307  05  1.197
170307  06  2.076
170307  07  3.471
170307  08  4.066
170307  09  3.037
170307  10  2.214
170307  11  2.218
170307  12  1.643
170307  13  0.785
170307  14  0.446
170307  15 -0.303
170307  16 -0.160
170307  17  1.217
170307  18  1.469
170307  19  1.060
170307  20  1.014
170307  21  0.784
170307  22  0.903
170307  23  2.974
170307  24  3.678
170308  01  2.786
170308  02  3.677
170308  03  3.777
170308  04  3.743
170308  05  3.156
170308  06  1.981
170308  07  1.542
170308  08  2.070
170308  09  1.627
170308  10  0.694
170308  11  1.751
170308  12  2.780
170308  13  3.594
170308  14  3.298
170308  15  3.516
170308  16  3.940
170308  17  4.143
170308  18  4.798
170308  19  3.606
170308  20  3.650
170308  21  5.348
170308  22  5.678
170308  23  5.349
170308  24  5.769
170309  01  4.790
170309  02  3.201
170309  03  0.883
170309  04  0.163
170309  05  0.565
170309  06  1.493
170309  07  1.954
170309  08  3.294
170309  09  3.804
170309  10  2.824
170309  11  1.935
170309  12  0.654
170309  13 -0.035
170309  14  0.117
170309  15 -0.308
170309  16 -0.776
170309  17 -0.926
170309  18 -0.020
170309  19  0.114
170309  20 -0.511
170309  21 -0.195
170309  22 -0.375
170309  23 -0.950
170309  24 -2.451
170310  01 -3.551
170310  02 -2.893
170310  03 -1.488
170310  04 -0.359
170310  05  0.522
170310  06  2.208
170310  07  3.853
170310  08  6.907
170310  09  9.232
170310  10  6.758
170310  11  3.104
170310  12  2.890
170310  13  1.679
170310  14  1.898
170310  15  2.083
170310  16  1.692
170310  17  1.582
170310  18  1.710
170310  19  3.842
170310  20  6.199
170310  21  6.265
170310  22  6.191
170310  23  6.364
170310  24  5.215
170311  01  4.597
170311  02  3.699
170311  03  3.707
170311  04  4.125
170311  05  4.322
170311  06  4.532
170311  07  2.927
170311  08  1.802
170311  09  1.082
170311  10  0.440
170311  11  1.133
170311  12  2.155
170311  13  2.229
170311  14  1.715
170311  15  2.111
170311  16  2.603
170311  17  1.886
170311  18  2.852
170311  19  2.918
170311  20  2.378
170311  21  2.513
170311  22  2.382
170311  23  3.425
170311  24  3.401
170312  01  1.963
170312  02  1.169
170312  03  1.447
170312  04  1.370
170312  05  1.130
170312  06  0.467
170312  07 -0.695
170312  08 -1.124
170312  09 -1.306
170312  10 -1.604
170312  11 -2.086
170312  12 -2.119
170312  13 -1.754
170312  14 -1.728
170312  15 -1.703
170312  16 -0.972
170312  17 -0.617
170312  18 -0.258
170312  19 -0.242
170312  20  1.184
170312  21  2.733
170312  22  1.767
170312  23  2.339
170312  24  2.924
170313  01  3.181
170313  02  2.874
170313  03  2.830
170313  04  3.258
170313  05  3.141
170313  06  3.277
170313  07  3.914
170313  08  5.522
170313  09  7.311
170313  10  5.324
170313  11  2.819
170313  12  2.188
170313  13  1.991
170313  14  1.679
170313  15  0.845
170313  16  0.786
170313  17  1.100
170313  18  1.313
170313  19  2.208
170313  20  3.175
170313  21  3.792
170313  22  3.726
170313  23  2.662
170313  24  2.722
170314  01  1.424
170314  02  1.960
170314  03  0.683
170314  04  2.072
170314  05  2.135
170314  06  2.081
170314  07  2.992
170314  08  3.320
170314  09  2.321
170314  10  2.243
170314  11  1.854
170314  12  1.062
170314  13  0.545
170314  14  0.803
170314  15  2.184
170314  16  2.402
170314  17  2.164
170314  18  2.430
170314  19  2.846
170314  20  2.224
170314  21  1.218
170314  22  1.286
170314  23  1.810
170314  24  1.085
170315  01 -0.336
170315  02  0.003
170315  03  0.928
170315  04  0.478
170315  05  0.096
170315  06 -0.226
170315  07  0.312
170315  08  2.570
170315  09  3.708
170315  10  2.352
170315  11 -0.699
170315  12 -1.483
170315  13 -0.260
170315  14  0.082
170315  15  0.040
170315  16  0.420
170315  17 -0.049
170315  18  0.337
170315  19  1.842
170315  20  3.568
170315  21  6.038
170315  22  6.972
170315  23  8.021
170315  24  7.221
170316  01  6.088
170316  02  4.127
170316  03  4.080
170316  04  3.906
170316  05  3.789
170316  06  3.572
170316  07  4.440
170316  08  7.044
170316  09  6.107
170316  10  4.438
170316  11  3.409
170316  12  1.464
170316  13  1.413
170316  14  1.472
170316  15  1.849
170316  16  2.097
170316  17  2.917
170316  18  3.327
170316  19  5.154
170316  20  6.245
170316  21  4.237
170316  22  3.275
170316  23  0.868
170316  24 -0.545
170317  01  1.061
170317  02 -0.182
170317  03 -1.858
170317  04 -3.315
170317  05 -4.832
170317  06 -4.752
170317  07 -3.431
170317  08 -1.853
170317  09 -1.938
170317  10 -3.327
170317  11 -2.431
170317  12 -1.352
170317  13 -0.875
170317  14 -0.821
170317  15 -0.559
170317  16 -0.877
170317  17 -0.117
170317  18  0.223
170317  19 -0.540
170317  20 -2.258
170317  21 -2.945
170317  22 -2.513
170317  23 -2.742
170317  24 -2.148
170318  01 -1.291
170318  02 -0.967
170318  03 -0.755
170318  04 -0.420
170318  05 -0.451
170318  06 -0.022
170318  07 -0.221
170318  08 -0.027
170318  09  0.190
170318  10  1.175
170318  11  1.534
170318  12  1.101
170318  13  1.030
170318  14  1.161
170318  15  1.301
170318  16  1.511
170318  17  1.789
170318  18  2.061
170318  19  3.073
170318  20  2.341
170318  21  2.430
170318  22  3.819
170318  23  4.168
170318  24  3.753
170319  01  3.216
170319  02  2.236
170319  03  2.115
170319  04  1.540
170319  05  1.032
170319  06  0.678
170319  07  0.929
170319  08  0.583
170319  09  0.373
170319  10  0.244
170319  11  0.040
170319  12  0.144
170319  13  0.352
170319  14  0.094
170319  15 -0.050
170319  16 -0.042
170319  17 -0.248
170319  18  0.157
170319  19  0.238
170319  20  0.019
170319  21 -0.782
170319  22 -0.243
170319  23 -0.315
170319  24 -0.902
170320  01 -0.601
170320  02 -0.365
170320  03 -0.485
170320  04 -0.859
170320  05 -0.360
170320  06  0.045
170320  07  1.220
170320  08  2.571
170320  09  3.202
170320  10  2.745
170320  11  2.341
170320  12  2.638
170320  13  2.522
170320  14  2.463
170320  15  2.368
170320  16  2.162
170320  17  2.001
170320  18  1.924
170320  19  1.297
170320  20  1.468
170320  21  0.962
170320  22  0.623
170320  23  0.677
170320  24  0.991
170321  01  0.933
170321  02  1.201
170321  03  0.857
170321  04  1.381
170321  05  1.251
170321  06  1.403
170321  07  2.833
170321  08  2.725
170321  09  1.669
170321  10  0.652
170321  11 -0.130
170321  12 -0.386
170321  13 -0.403
170321  14 -0.141
170321  15  0.060
170321  16  0.415
170321  17  0.662
170321  18  1.341
170321  19  1.879
170321  20  4.560
170321  21  5.642
170321  22  5.389
170321  23  4.694
170321  24  3.378
170322  01  2.998
170322  02  2.734
170322  03  2.511
170322  04  2.764
170322  05  2.978
170322  06  3.267
170322  07  4.159
170322  08  4.804
170322  09  4.457
170322  10  3.316
170322  11  2.343
170322  12  2.013
170322  13  1.859
170322  14  1.371
170322  15  0.728
170322  16  0.607
170322  17  0.499
170322  18  0.823
170322  19  1.791
170322  20  1.750
170322  21  1.277
170322  22  0.832
170322  23  1.077
170322  24  0.884
170323  01  1.441
170323  02  1.264
170323  03  1.052
170323  04  0.970
170323  05  0.964
170323  06  0.580
170323  07  0.108
170323  08  0.925
170323  09  1.259
170323  10  0.812
170323  11  0.927
170323  12  0.548
170323  13  0.246
170323  14  0.163
170323  15  0.201
170323  16  0.250
170323  17  0.435
170323  18  0.133
170323  19 -0.306
170323  20 -0.601
170323  21 -0.253
170323  22 -1.701
170323  23 -2.365
170323  24 -2.153
170324  01 -3.216
170324  02 -2.939
170324  03 -2.524
170324  04 -2.147
170324  05 -2.656
170324  06 -2.599
170324  07 -2.724
170324  08 -1.854
170324  09 -1.267
170324  10 -1.371
170324  11 -0.720
170324  12 -0.268
170324  13  0.070
170324  14 -0.086
170324  15 -0.025
170324  16  0.026
170324  17  0.166
170324  18  1.061
170324  19  1.554
170324  20  0.787
170324  21  1.308
170324  22  1.425
170324  23  1.527
170324  24  1.292
170325  01  1.714
170325  02  1.526
170325  03  1.263
170325  04  1.144
170325  05  0.460
170325  06  0.602
170325  07  0.174
170325  08  0.290
170325  09  0.074
170325  10  0.606
170325  11  0.312
170325  12  0.121
170325  13  0.098
170325  14  0.377
170325  15  0.352
170325  16  0.028
170325  17  0.230
170325  18 -0.025
170325  19  0.279
170325  20  0.296
170325  21 -0.086
170325  22  0.679
170325  23  0.831
170325  24  0.586
170326  01 -0.618
170326  02 -0.753
170326  03 -0.931
170326  04 -0.736
170326  05 -1.411
170326  06 -0.857
170326  07 -0.902
170326  08 -1.026
170326  09 -0.534
170326  10 -0.952
170326  11 -0.661
170326  12 -0.299
170326  13  0.123
170326  14  0.148
170326  15  0.128
170326  16  0.161
170326  17  0.270
170326  18  0.394
170326  19  0.370
170326  20  0.706
170326  21  0.519
170326  22  1.155
170326  23  0.871
170326  24  0.070
170327  01 -0.104
170327  02 -0.014
170327  03  0.088
170327  04  0.795
170327  05  1.163
170327  06  3.100
170327  07  4.707
170327  08  4.553
170327  09  4.210
170327  10  4.314
170327  11  4.001
170327  12  2.862
170327  13  1.732
170327  14  1.128
170327  15  1.005
170327  16  1.175
170327  17  1.351
170327  18  1.295
170327  19  3.384
170327  20  5.579
170327  21  6.466
170327  22  7.271
170327  23  8.068
170327  24  7.451
170328  01  6.500
170328  02  6.181
170328  03  5.670
170328  04  5.849
170328  05  5.241
170328  06  4.096
170328  07  4.800
170328  08  8.424
170328  09 10.321
170328  10  9.185
170328  11  6.227
170328  12  2.857
170328  13  1.938
170328  14  1.569
170328  15  1.488
170328  16  0.676
170328  17  0.578
170328  18  1.746
170328  19  1.593
170328  20 -0.451
170328  21 -2.702
170328  22 -3.070
170328  23 -3.928
170328  24 -5.370
170329  01 -5.729
170329  02 -5.562
170329  03 -4.255
170329  04 -4.128
170329  05 -3.198
170329  06 -2.424
170329  07 -1.628
170329  08 -1.501
170329  09 -4.135
170329  10 -5.028
170329  11 -4.004
170329  12 -2.676
170329  13 -0.844
170329  14 -0.311
170329  15  0.362
170329  16  0.659
170329  17  0.285
170329  18  0.026
170329  19  0.568
170329  20  1.101
170329  21  2.108
170329  22  1.595
170329  23  0.871
170329  24  1.145
170330  01  2.338
170330  02  2.215
170330  03  3.309
170330  04  2.717
170330  05  2.144
170330  06  2.677
170330  07  3.385
170330  08  4.586
170330  09  4.497
170330  10  3.614
170330  11  2.706
170330  12  1.839
170330  13  1.242
170330  14  0.674
170330  15  0.932
170330  16  0.859
170330  17  0.612
170330  18  0.679
170330  19  2.140
170330  20  5.174
170330  21  4.889
170330  22  4.108
170330  23  3.289
170330  24  2.105
170331  01 -0.317
170331  02 -0.535
170331  03 -0.476
170331  04 -0.533
170331  05 -0.935
170331  06 -0.608
170331  07  0.154
170331  08  1.289
170331  09  1.365
170331  10  1.528
170331  11  0.866
170331  12  1.290
170331  13  1.211
170331  14  1.329
170331  15  1.840
170331  16  2.088
170331  17  1.477
170331  18  0.983
170331  19 -0.483
170331  20 -1.965
170331  21 -2.019
170331  22 -1.856
170331  23 -1.575
170331  24  0.171
170401  01  1.860
170401  02  1.565
170401  03  1.473
170401  04  1.088
170401  05  1.525
170401  06  0.889
170401  07  0.412
170401  08  0.381
170401  09  1.466
170401  10  1.084
170401  11  0.873
170401  12  0.187
170401  13 -0.618
170401  14 -0.602
170401  15 -0.090
170401  16  0.259
170401  17  0.305
170401  18  2.034
170401  19  2.292
170401  20  3.143
170401  21  3.205
170401  22  3.539
170401  23  3.819
170401  24  2.791
170402  01  2.512
170402  02  1.737
170402  03  1.846
170402  04  2.010
170402  05  1.899
170402  06  1.952
170402  07  1.941
170402  08  1.858
170402  09  1.726
170402  10 -0.105
170402  11 -0.579
170402  12 -0.697
170402  13  0.330
170402  14  0.742
170402  15 -0.109
170402  16  0.168
170402  17  0.146
170402  18  0.318
170402  19 -0.257
170402  20 -0.354
170402  21 -0.876
170402  22 -1.684
170402  23 -2.088
170402  24 -2.462
170403  01 -2.352
170403  02 -1.915
170403  03 -2.224
170403  04 -2.062
170403  05 -1.678
170403  06 -1.504
170403  07 -0.324
170403  08  0.388
170403  09  0.467
170403  10  0.783
170403  11  0.451
170403  12  0.732
170403  13  1.143
170403  14  1.467
170403  15  1.519
170403  16  1.922
170403  17  1.963
170403  18  2.274
170403  19  2.869
170403  20  3.242
170403  21  3.469
170403  22  3.903
170403  23  4.725
170403  24  5.617
170404  01  5.150
170404  02  4.746
170404  03  4.123
170404  04  4.526
170404  05  4.994
170404  06  5.294
170404  07  7.556
170404  08  8.338
170404  09  6.548
170404  10  4.578
170404  11  2.954
170404  12  1.747
170404  13  0.931
170404  14  0.555
170404  15  0.329
170404  16  0.198
170404  17  0.657
170404  18  1.658
170404  19  1.106
170404  20  0.385
170404  21 -0.251
170404  22 -0.353
170404  23 -1.004
170404  24 -1.478
170405  01 -2.307
170405  02 -1.375
170405  03 -1.087
170405  04 -1.203
170405  05 -3.216
170405  06 -3.137
170405  07 -1.327
170405  08  0.244
170405  09 -2.490
170405  10 -2.020
170405  11 -1.202
170405  12 -0.508
170405  13  0.193
170405  14 -0.008
170405  15 -0.448
170405  16 -0.674
170405  17 -0.582
170405  18 -1.500
170405  19 -1.705
170405  20 -2.487
170405  21 -1.855
170405  22 -1.978
170405  23 -2.996
170405  24 -3.175
170406  01 -2.079
170406  02 -2.168
170406  03 -2.415
170406  04 -1.319
170406  05 -0.466
170406  06  0.312
170406  07  1.051
170406  08  1.434
170406  09  0.075
170406  10  0.272
170406  11  0.462
170406  12  0.647
170406  13  0.593
170406  14  0.835
170406  15  0.872
170406  16  0.863
170406  17  1.062
170406  18  0.714
170406  19  0.696
170406  20  1.800
170406  21  2.352
170406  22  4.154
170406  23  6.107
170406  24  6.428
170407  01  3.527
170407  02  2.974
170407  03  2.629
170407  04  2.634
170407  05  3.067
170407  06  4.027
170407  07  4.514
170407  08  4.344
170407  09  3.834
170407  10  2.945
170407  11  2.376
170407  12  1.546
170407  13  1.440
170407  14  1.645
170407  15  1.967
170407  16  2.139
170407  17  2.033
170407  18  1.651
170407  19  1.921
170407  20  1.390
170407  21  0.835
170407  22  0.698
170407  23  0.237
170407  24 -1.008
170408  01 -0.828
170408  02 -2.071
170408  03 -1.551
170408  04 -0.297
170408  05 -0.449
170408  06 -0.937
170408  07 -1.323
170408  08 -1.650
170408  09 -1.701
170408  10 -1.708
170408  11 -1.005
170408  12 -0.756
170408  13 -0.651
170408  14 -0.226
170408  15  0.053
170408  16  0.162
170408  17  0.133
170408  18  0.266
170408  19  0.387
170408  20  0.427
170408  21  1.803
170408  22  3.033
170408  23  3.242
170408  24  2.431
170409  01  2.577
170409  02  2.743
170409  03  2.993
170409  04  2.742
170409  05  2.904
170409  06  2.718
170409  07  2.296
170409  08  2.129
170409  09  2.230
170409  10  1.575
170409  11  1.352
170409  12  1.208
170409  13  1.240
170409  14  1.045
170409  15  1.198
170409  16  0.939
170409  17  1.100
170409  18  1.208
170409  19  2.278
170409  20  3.377
170409  21  6.486
170409  22  5.833
170409  23  1.533
170409  24  0.757
170410  01  0.527
170410  02 -2.111
170410  03 -2.887
170410  04 -2.550
170410  05 -2.232
170410  06 -1.365
170410  07 -0.811
170410  08 -0.225
170410  09 -0.706
170410  10 -0.025
170410  11  0.358
170410  12  0.279
170410  13 -0.055
170410  14  0.137
170410  15  0.047
170410  16 -0.240
170410  17 -0.021
170410  18 -0.026
170410  19 -0.746
170410  20 -1.977
170410  21 -3.071
170410  22 -2.324
170410  23 -1.876
170410  24 -1.205
170411  01  0.026
170411  02  0.591
170411  03  1.844
170411  04  2.140
170411  05  2.879
170411  06  4.772
170411  07  6.340
170411  08  6.484
170411  09  4.229
170411  10  2.265
170411  11  1.826
170411  12  1.117
170411  13  1.093
170411  14  1.293
170411  15  1.097
170411  16  1.049
170411  17  1.144
170411  18  1.236
170411  19  1.450
170411  20  2.142
170411  21  2.716
170411  22  2.452
170411  23  1.872
170411  24  1.395
170412  01  1.861
170412  02  1.610
170412  03  2.000
170412  04  2.245
170412  05  2.063
170412  06  2.233
170412  07  2.507
170412  08  1.811
170412  09  1.124
170412  10  0.565
170412  11  0.955
170412  12  1.436
170412  13  1.571
170412  14  1.626
170412  15  2.076
170412  16  2.305
170412  17  2.205
170412  18  2.152
170412  19  1.837
170412  20  1.680
170412  21  1.894
170412  22  1.794
170412  23  1.228
170412  24  0.079
170413  01 -0.758
170413  02 -0.839
170413  03 -1.209
170413  04 -0.926
170413  05 -0.665
170413  06  1.785
170413  07  2.621
170413  08  1.500
170413  09  0.497
170413  10  0.350
170413  11 -0.027
170413  12  0.085
170413  13  0.154
170413  14  0.319
170413  15  0.112
170413  16 -0.064
170413  17 -0.372
170413  18 -0.023
170413  19  0.082
170413  20  0.863
170413  21  0.698
170413  22  1.707
170413  23  3.033
170413  24  4.145
170414  01  3.517
170414  02  3.610
170414  03  3.953
170414  04  3.615
170414  05  3.832
170414  06  4.109
170414  07  4.478
170414  08  4.894
170414  09  4.132
170414  10  4.000
170414  11  3.471
170414  12  2.806
170414  13  2.418
170414  14  2.044
170414  15  1.746
170414  16  1.668
170414  17  1.929
170414  18  1.500
170414  19  1.592
170414  20  2.303
170414  21  2.611
170414  22  2.223
170414  23  1.651
170414  24  0.477
170415  01 -0.445
170415  02 -0.398
170415  03 -0.638
170415  04 -1.223
170415  05 -2.126
170415  06 -2.159
170415  07 -2.129
170415  08 -1.646
170415  09 -2.064
170415  10 -2.079
170415  11 -1.762
170415  12 -0.981
170415  13 -1.158
170415  14 -0.991
170415  15 -0.593
170415  16 -0.301
170415  17 -0.162
170415  18 -0.306
170415  19 -0.374
170415  20  0.103
170415  21  1.516
170415  22  1.596
170415  23  0.424
170415  24 -0.057
170416  01 -0.209
170416  02 -0.260
170416  03 -0.320
170416  04 -0.110
170416  05  0.103
170416  06  0.550
170416  07  0.807
170416  08  0.575
170416  09  0.443
170416  10  0.596
170416  11  0.697
170416  12  0.832
170416  13  0.706
170416  14  0.685
170416  15  0.558
170416  16  0.478
170416  17  0.371
170416  18  0.387
170416  19  0.726
170416  20  0.585
170416  21  0.624
170416  22  0.214
170416  23  0.186
170416  24  0.156
170417  01 -0.666
170417  02 -0.545
170417  03 -0.265
170417  04 -0.265
170417  05 -0.449
170417  06 -0.058
170417  07  0.701
170417  08  0.610
170417  09  0.232
170417  10  0.300
170417  11  0.209
170417  12  0.216
170417  13  0.267
170417  14  0.192
170417  15  0.183
170417  16  0.235
170417  17  0.318
170417  18  0.240
170417  19  0.219
170417  20  0.395
170417  21  0.227
170417  22  0.154
170417  23  0.183
170417  24  0.015
170418  01  0.071
170418  02  0.562
170418  03  1.364
170418  04  1.776
170418  05  1.497
170418  06  2.680
170418  07  4.414
170418  08  5.121
170418  09  1.679
170418  10  1.083
170418  11  0.961
170418  12  1.048
170418  13  0.781
170418  14  1.144
170418  15  1.102
170418  16  1.222
170418  17  1.509
170418  18  1.529
170418  19  1.682
170418  20  1.218
170418  21  0.910
170418  22  0.944
170418  23  0.636
170418  24  0.304
170419  01  0.189
170419  02  0.190
170419  03  0.792
170419  04  0.636
170419  05  1.176
170419  06  2.678
170419  07  3.387
170419  08  1.472
170419  09  0.502
170419  10  0.196
170419  11  0.108
170419  12  0.592
170419  13  0.599
170419  14  0.744
170419  15  0.918
170419  16  0.363
170419  17  0.316
170419  18  0.412
170419  19  0.694
170419  20  0.998
170419  21  1.484
170419  22  2.221
170419  23  4.097
170419  24  5.077
170420  01  3.727
170420  02  2.820
170420  03  4.813
170420  04  3.734
170420  05  4.086
170420  06  4.833
170420  07  7.936
170420  08  6.309
170420  09  4.111
170420  10  1.047
170420  11  0.841
170420  12  1.002
170420  13  0.834
170420  14  1.055
170420  15  1.325
170420  16  1.510
170420  17  1.536
170420  18  1.894
170420  19  1.863
170420  20  1.745
170420  21  2.940
170420  22  2.424
170420  23  1.160
170420  24  0.384
170421  01  1.132
170421  02  0.629
170421  03 -0.300
170421  04 -0.402
170421  05  0.275
170421  06  1.250
170421  07  1.686
170421  08 -0.490
170421  09  0.229
170421  10  1.227
170421  11  1.047
170421  12  0.434
170421  13  0.045
170421  14  0.405
170421  15  0.363
170421  16 -0.040
170421  17  0.582
170421  18  0.879
170421  19  0.643
170421  20  0.429
170421  21  0.100
170421  22 -0.366
170421  23 -0.410
170421  24 -0.382
170422  01 -1.119
170422  02 -1.155
170422  03 -1.398
170422  04 -2.387
170422  05 -2.347
170422  06 -2.597
170422  07 -2.405
170422  08 -2.116
170422  09 -2.868
170422  10 -2.299
170422  11 -1.453
170422  12 -0.593
170422  13 -0.329
170422  14 -0.391
170422  15 -0.369
170422  16 -0.352
170422  17 -0.455
170422  18 -0.592
170422  19 -0.783
170422  20 -1.421
170422  21 -1.522
170422  22 -1.810
170422  23 -1.595
170422  24 -1.145
170423  01 -0.899
170423  02 -0.482
170423  03  0.082
170423  04  0.372
170423  05  0.497
170423  06  0.445
170423  07  0.347
170423  08  0.400
170423  09  0.169
170423  10  0.337
170423  11  0.289
170423  12  0.451
170423  13  0.454
170423  14  0.701
170423  15  0.550
170423  16  0.569
170423  17  0.546
170423  18  0.649
170423  19  0.850
170423  20  1.607
170423  21  4.154
170423  22  6.800
170423  23  5.688
170423  24  3.910
170424  01  2.412
170424  02  2.005
170424  03  1.697
170424  04  1.776
170424  05  2.199
170424  06  4.623
170424  07  4.837
170424  08  3.894
170424  09  3.143
170424  10  2.869
170424  11  2.275
170424  12  1.997
170424  13  1.726
170424  14  1.601
170424  15  1.767
170424  16  1.945
170424  17  2.022
170424  18  1.801
170424  19  1.997
170424  20  2.525
170424  21  0.998
170424  22 -0.197
170424  23 -1.234
170424  24 -1.178
170425  01 -0.522
170425  02 -1.576
170425  03 -2.499
170425  04 -2.219
170425  05 -1.563
170425  06 -0.694
170425  07 -0.617
170425  08 -0.649
170425  09 -0.098
170425  10 -0.879
170425  11 -0.814
170425  12 -0.705
170425  13 -0.566
170425  14 -0.669
170425  15 -0.272
170425  16 -0.307
170425  17 -0.332
170425  18 -0.386
170425  19 -0.398
170425  20 -0.503
170425  21  0.450
170425  22  0.858
170425  23  1.566
170425  24  1.089
170426  01  1.064
170426  02  0.413
170426  03  0.501
170426  04  1.343
170426  05  3.198
170426  06  6.355
170426  07  8.660
170426  08  6.255
170426  09  2.531
170426  10  1.430
170426  11  0.721
170426  12  1.083
170426  13  1.069
170426  14  0.802
170426  15  1.010
170426  16  0.740
170426  17  0.522
170426  18  0.724
170426  19  0.821
170426  20  0.754
170426  21  1.281
170426  22  1.278
170426  23  2.052
170426  24  2.569
170427  01  2.282
170427  02  2.521
170427  03  3.177
170427  04  4.056
170427  05  4.068
170427  06  2.659
170427  07  2.135
170427  08  0.397
170427  09  0.043
170427  10  0.169
170427  11  0.271
170427  12  0.561
170427  13  0.256
170427  14  0.125
170427  15  0.260
170427  16  0.012
170427  17 -0.143
170427  18  0.127
170427  19  0.416
170427  20  0.171
170427  21  0.805
170427  22  1.302
170427  23 -0.216
170427  24 -1.195
170428  01 -1.255
170428  02 -0.228
170428  03 -0.135
170428  04 -0.401
170428  05  0.233
170428  06  1.545
170428  07  2.483
170428  08  2.239
170428  09  2.026
170428  10  1.685
170428  11  1.383
170428  12  0.940
170428  13  1.100
170428  14  0.920
170428  15  0.969
170428  16  0.884
170428  17  0.899
170428  18  0.926
170428  19  0.614
170428  20  0.590
170428  21  1.343
170428  22  1.298
170428  23  2.626
170428  24  3.185
170429  01  2.083
170429  02  2.488
170429  03  2.880
170429  04  3.946
170429  05  4.065
170429  06  4.735
170429  07  4.733
170429  08  3.006
170429  09  1.566
170429  10  1.499
170429  11  1.078
170429  12  1.188
170429  13  1.276
170429  14  1.463
170429  15  1.356
170429  16  1.162
170429  17  1.042
170429  18  1.003
170429  19  1.044
170429  20  0.648
170429  21  1.312
170429  22  1.527
170429  23  1.274
170429  24  0.817
170430  01  0.836
170430  02  0.616
170430  03  0.233
170430  04 -0.184
170430  05 -1.035
170430  06 -1.216
170430  07 -1.131
170430  08 -1.077
170430  09 -0.092
170430  10  0.216
170430  11  0.246
170430  12 -0.047
170430  13 -0.182
170430  14 -0.238
170430  15 -0.287
170430  16 -0.232
170430  17 -0.314
170430  18 -0.326
170430  19 -0.083
170430  20 -0.126
170430  21 -0.758
170430  22 -0.673
170430  23 -1.383
170430  24 -1.014
170501  01 -0.702
170501  02 -0.799
170501  03 -0.637
170501  04 -0.650
170501  05 -0.902
170501  06 -0.028
170501  07  1.447
170501  08  1.581
170501  09  0.751
170501  10  0.064
170501  11  0.225
170501  12  0.116
170501  13  0.225
170501  14  0.407
170501  15  0.448
170501  16  0.544
170501  17  0.461
170501  18  0.457
170501  19  1.114
170501  20  1.155
170501  21  2.249
170501  22  3.063
170501  23  4.373
170501  24  3.173
170502  01  1.428
170502  02  1.315
170502  03  2.014
170502  04  2.546
170502  05  3.017
170502  06  3.328
170502  07  4.122
170502  08  3.735
170502  09  2.209
170502  10  2.011
170502  11  2.492
170502  12  3.151
170502  13  2.531
170502  14  1.494
170502  15  1.019
170502  16  1.349
170502  17  1.718
170502  18  2.006
170502  19  1.980
170502  20  1.874
170502  21  0.197
170502  22 -1.347
170502  23 -2.275
170502  24 -2.283
170503  01 -3.005
170503  02 -2.436
170503  03 -3.194
170503  04 -2.680
170503  05 -2.256
170503  06 -1.800
170503  07 -0.831
170503  08 -1.549
170503  09 -1.699
170503  10 -1.204
170503  11 -0.546
170503  12 -0.294
170503  13 -0.189
170503  14 -0.207
170503  15  0.765
170503  16  0.626
170503  17  0.814
170503  18  0.342
170503  19  0.488
170503  20 -0.750
170503  21  1.091
170503  22  0.720
170503  23 -0.066
170503  24  0.048
170504  01  0.207
170504  02  0.482
170504  03 -0.230
170504  04  0.131
170504  05 -0.124
170504  06 -0.116
170504  07  0.974
170504  08  0.677
170504  09  0.605
170504  10  0.234
170504  11  0.345
170504  12  0.243
170504  13  0.226
170504  14 -0.137
170504  15 -0.441
170504  16 -0.355
170504  17 -0.121
170504  18 -0.343
170504  19 -0.582
170504  20 -1.049
170504  21 -1.082
170504  22 -1.307
170504  23 -1.227
170504  24 -0.978
170505  01 -0.435
170505  02 -1.304
170505  03 -1.332
170505  04 -1.551
170505  05 -1.618
170505  06 -1.531
170505  07 -0.586
170505  08  0.145
170505  09 -0.219
170505  10  0.262
170505  11  0.208
170505  12 -0.105
170505  13  0.032
170505  14  0.224
170505  15  0.099
170505  16  0.107
170505  17  0.183
170505  18  0.256
170505  19  0.604
170505  20  0.911
170505  21  0.956
170505  22  0.893
170505  23  0.533
170505  24  1.179
170506  01  1.992
170506  02  1.361
170506  03  1.000
170506  04  0.773
170506  05  0.723
170506  06  0.754
170506  07  0.624
170506  08  0.808
170506  09  0.284
170506  10  0.240
170506  11  0.049
170506  12 -0.240
170506  13 -0.444
170506  14 -0.493
170506  15 -0.775
170506  16 -0.699
170506  17 -0.622
170506  18 -0.772
170506  19 -0.697
170506  20 -0.150
170506  21 -0.440
170506  22 -0.273
170506  23 -0.585
170506  24  0.173
170507  01  0.216
170507  02 -0.155
170507  03  0.461
