CONTENT          stedelijke uurfactor
200304  17  3.001
200304  18  3.713
200304  19  5.690
200304  20  5.030
200304  21  4.462
200304  22  1.956
200304  23  5.817
200304  24  5.236
200305  01  4.604
200305  02  4.495
200305  03  0.334
200305  04 -1.540
200305  05 -1.278
200305  06 -0.492
200305  07 -0.682
200305  08  1.231
200305  09  1.834
200305  10  2.661
200305  11  0.727
200305  12  1.913
200305  13  1.504
200305  14  1.814
200305  15  1.306
200305  16  0.800
200305  17  1.284
200305  18  0.663
200305  19 -0.850
200305  20 -1.607
200305  21 -1.853
200305  22 -0.513
200305  23 -0.284
200305  24  0.428
200306  01  0.335
200306  02  0.445
200306  03 -0.207
200306  04 -0.639
200306  05 -0.381
200306  06  0.010
200306  07  0.198
200306  08  2.274
200306  09  2.232
200306  10  2.408
200306  11  1.361
200306  12  1.277
200306  13  1.051
200306  14  0.335
200306  15  0.398
200306  16  0.922
200306  17  0.396
200306  18  0.473
200306  19  1.806
200306  20  2.347
200306  21  2.041
200306  22  0.981
200306  23  0.662
200306  24  0.200
200307  01  2.280
200307  02  3.813
200307  03  4.867
200307  04  5.614
200307  05  1.724
200307  06  3.817
200307  07  5.500
200307  08  9.788
200307  09  5.091
200307  10  1.336
200307  11  1.179
200307  12  0.999
200307  13 -0.344
200307  14  0.196
200307  15  0.077
200307  16  0.728
200307  17  0.961
200307  18  0.092
200307  19  0.771
200307  20  2.196
200307  21  1.384
200307  22  1.274
200307  23  1.398
200307  24  1.600
200308  01  0.437
200308  02  0.384
200308  03  0.795
200308  04 -0.078
200308  05 -0.084
200308  06 -0.169
200308  07  0.142
200308  08  0.361
200308  09  0.202
200308  10  0.337
200308  11  0.257
200308  12  0.730
200308  13  0.712
200308  14  1.062
200308  15  1.250
200308  16  1.102
200308  17  1.232
200308  18  1.531
200308  19  1.010
200308  20  0.982
200308  21  1.390
200308  22  1.401
200308  23  1.303
200308  24  1.083
200309  01  0.490
200309  02  0.233
200309  03  0.222
200309  04  0.384
200309  05  0.580
200309  06  0.746
200309  07  2.607
200309  08  3.767
200309  09  3.281
200309  10  2.802
200309  11  1.273
200309  12  1.443
200309  13  1.412
200309  14  1.111
200309  15  2.663
200309  16  1.529
200309  17  2.055
200309  18  1.693
200309  19  2.379
200309  20  2.501
200309  21  2.758
200309  22  0.537
200309  23  1.011
200309  24  1.077
200310  01  0.120
200310  02  0.097
200310  03  0.381
200310  04  0.526
200310  05  0.177
200310  06  0.029
200310  07  2.059
200310  08  2.583
200310  09  3.218
200310  10  2.579
200310  11  2.190
200310  12  1.818
200310  13  1.562
200310  14  2.232
200310  15  2.096
200310  16  1.972
200310  17  1.824
200310  18  1.176
200310  19  1.114
200310  20  0.996
200310  21  1.155
200310  22  0.969
200310  23  0.953
200310  24  1.159
200311  01  0.674
200311  02  0.587
200311  03 -0.351
200311  04  0.237
200311  05 -0.302
200311  06  0.096
200311  07  2.414
200311  08  3.752
200311  09  3.926
200311  10  1.409
200311  11  0.764
200311  12  0.708
200311  13  0.966
200311  14  1.484
200311  15  1.368
200311  16  1.199
200311  17  1.560
200311  18  0.965
200311  19  1.452
200311  20  1.062
200311  21  2.034
200311  22  2.088
200311  23  1.140
200311  24  0.083
200312  01 -0.025
200312  02  0.087
200312  03 -0.007
200312  04 -0.056
200312  05  0.126
200312  06  0.528
200312  07  1.256
200312  08  2.311
200312  09  2.370
200312  10  1.670
200312  11  1.324
200312  12  1.080
200312  13  0.807
200312  14  1.026
200312  15  0.903
200312  16  1.475
200312  17  1.204
200312  18  1.708
200312  19  1.582
200312  20  1.870
200312  21  1.062
200312  22  1.134
200312  23  0.542
200312  24  0.202
200313  01  0.426
200313  02  0.667
200313  03  0.431
200313  04  0.187
200313  05  0.292
200313  06  0.461
200313  07  1.437
200313  08  2.396
200313  09  3.180
200313  10  2.019
200313  11  2.057
200313  12  2.158
200313  13  2.001
200313  14  2.391
200313  15  2.199
200313  16  4.036
200313  17  3.484
200313  18  4.649
200313  19  5.658
200313  20  6.583
200313  21  5.413
200313  22  6.609
200313  23  6.707
200313  24  6.062
200314  01  6.477
200314  02  3.501
200314  03  1.951
200314  04  1.579
200314  05  0.610
200314  06 -0.466
200314  07  2.421
200314  08  2.823
200314  09  1.583
200314  10  0.206
200314  11  0.101
200314  12 -0.051
200314  13  0.115
200314  14  0.160
200314  15  0.080
200314  16  0.484
200314  17  0.761
200314  18  1.484
200314  19  1.721
200314  20  1.035
200314  21  0.965
200314  22  1.286
200314  23  0.945
200314  24  0.418
200315  01 -0.907
200315  02 -0.228
200315  03 -0.213
200315  04 -0.534
200315  05 -0.102
200315  06 -0.205
200315  07 -0.409
200315  08 -0.108
200315  09 -0.097
200315  10 -0.229
200315  11  0.217
200315  12  0.459
200315  13  0.516
200315  14  0.822
200315  15  1.331
200315  16  1.673
200315  17  1.572
200315  18  1.727
200315  19  2.323
200315  20  3.007
200315  21  2.165
200315  22  1.267
200315  23  2.002
200315  24  2.071
200316  01  1.395
200316  02  1.177
200316  03  1.400
200316  04  1.859
200316  05  3.423
200316  06  4.893
200316  07  6.506
200316  08 10.759
200316  09  8.492
200316  10  4.667
200316  11  5.168
200316  12  3.156
200316  13  2.258
200316  14  2.640
200316  15  4.588
200316  16  4.625
200316  17  1.975
200316  18  0.489
200316  19  4.121
200316  20  1.783
200316  21  4.121
200316  22  8.704
200316  23  7.273
200316  24  9.632
200317  01  8.041
200317  02  5.415
200317  03  2.739
200317  04  3.350
200317  05  3.004
200317  06  1.291
200317  07  3.837
200317  08  3.968
200317  09  2.694
200317  10  1.561
200317  11  1.354
200317  12  2.791
200317  13  2.728
200317  14  2.135
200317  15  2.466
200317  16  1.244
200317  17  1.755
200317  18  2.058
200317  19  3.394
200317  20  2.693
200317  21  2.275
200317  22  2.201
200317  23  1.330
200317  24  0.532
200318  01 -1.337
200318  02  0.664
200318  03  1.172
200318  04  1.567
200318  05  0.831
200318  06  0.881
200318  07  1.438
200318  08  2.614
200318  09  2.569
200318  10  2.028
200318  11  1.334
200318  12  1.888
200318  13  1.972
200318  14  1.416
200318  15  1.977
200318  16  2.066
200318  17  3.690
200318  18  3.395
200318  19  2.673
200318  20  2.555
200318  21  2.769
200318  22  4.186
200318  23  3.890
200318  24  2.307
200319  01 -1.463
200319  02  0.353
200319  03  0.050
200319  04 -0.575
200319  05  0.419
200319  06  0.905
200319  07  1.797
200319  08  3.291
200319  09  3.617
200319  10  2.821
200319  11  2.535
200319  12  1.999
200319  13  1.171
200319  14 -0.259
200319  15 -0.276
200319  16  0.180
200319  17  0.110
200319  18  0.004
200319  19  0.680
200319  20  0.141
200319  21  0.739
200319  22  0.420
200319  23  0.622
200319  24  0.393
200320  01  0.480
200320  02  0.719
200320  03  1.088
200320  04  0.644
200320  05  0.136
200320  06  0.308
200320  07  2.226
200320  08  1.479
200320  09  3.657
200320  10  1.840
200320  11  1.821
200320  12  1.199
200320  13  0.904
200320  14  1.081
200320  15  1.088
200320  16  0.784
200320  17  0.539
200320  18  0.411
200320  19  0.720
200320  20  1.725
200320  21  1.273
200320  22  0.570
200320  23  0.110
200320  24 -0.089
200321  01 -0.840
200321  02 -0.769
200321  03 -0.615
200321  04 -0.603
200321  05 -0.283
200321  06 -0.600
200321  07 -0.565
200321  08 -0.414
200321  09 -0.401
200321  10 -0.091
200321  11 -0.017
200321  12 -0.074
200321  13 -0.141
200321  14  0.061
200321  15  0.193
200321  16  0.166
200321  17  0.329
200321  18  0.318
200321  19  0.881
200321  20  0.562
200321  21  0.837
200321  22  0.741
200321  23  0.330
200321  24  0.550
200322  01  0.603
200322  02  0.416
200322  03  0.485
200322  04  0.712
200322  05  0.600
200322  06  0.335
200322  07  1.049
200322  08  0.880
200322  09  0.282
200322  10  0.085
200322  11  0.016
200322  12 -0.063
200322  13  0.120
200322  14  0.186
200322  15  0.120
200322  16  0.179
200322  17  0.094
200322  18  0.135
200322  19  0.475
200322  20  0.381
200322  21  0.483
200322  22  0.442
200322  23 -1.511
200322  24  0.367
200323  01  0.373
200323  02  0.534
200323  03  0.674
200323  04  0.503
200323  05  1.345
200323  06  1.593
200323  07  1.942
200323  08  2.133
200323  09  1.944
200323  10  0.845
200323  11  0.668
200323  12  1.057
200323  13  0.967
200323  14  0.891
200323  15  0.737
200323  16  0.515
200323  17  0.389
200323  18  0.282
200323  19  0.958
200323  20  1.265
200323  21  0.368
200323  22  0.676
200323  23  0.480
200323  24  0.208
200324  01  0.813
200324  02  0.742
200324  03  2.055
200324  04  2.870
200324  05  2.518
200324  06  1.666
200324  07  2.236
200324  08  2.795
200324  09  5.900
200324  10  0.663
200324  11  0.798
200324  12  0.314
200324  13  0.053
200324  14  0.272
200324  15 -0.086
200324  16  0.024
200324  17  0.042
200324  18  0.206
200324  19 -0.087
200324  20  1.721
200324  21  3.000
200324  22  1.984
200324  23  2.371
200324  24  1.693
200325  01 -0.509
200325  02  0.349
200325  03  1.029
200325  04  0.986
200325  05  1.627
200325  06  0.968
200325  07  1.278
200325  08  4.081
200325  09  7.318
200325  10  1.435
200325  11  1.062
200325  12  0.540
200325  13  0.345
200325  14  1.031
200325  15  0.975
200325  16  0.111
200325  17 -0.176
200325  18 -0.163
200325  19  0.490
200325  20 -0.279
200325  21 -0.491
200325  22 -0.150
200325  23  3.118
200325  24 -0.022
200326  01  1.230
200326  02  1.492
200326  03  1.207
200326  04  1.554
200326  05  1.056
200326  06  1.151
200326  07  0.942
200326  08  2.751
200326  09  3.259
200326  10  0.930
200326  11  0.521
200326  12  0.739
200326  13  0.572
200326  14  0.218
200326  15  0.213
200326  16  0.729
200326  17  0.548
200326  18  0.824
200326  19  0.842
200326  20  0.094
200326  21 -0.851
200326  22  0.361
200326  23  0.232
200326  24  0.444
200327  01 -0.910
200327  02 -0.287
200327  03  1.033
200327  04  0.525
200327  05  1.380
200327  06  2.697
200327  07  1.574
200327  08  1.778
200327  09  1.761
200327  10  0.288
200327  11  1.577
200327  12  0.123
200327  13  0.638
200327  14  0.848
200327  15  1.694
200327  16  0.609
200327  17  0.155
200327  18  0.170
200327  19  0.436
200327  20  1.515
200327  21  1.733
200327  22  0.469
200327  23  0.949
200327  24  0.805
200328  01  0.851
200328  02  0.553
200328  03  0.817
200328  04  2.281
200328  05  1.151
200328  06  1.133
200328  07  0.192
200328  08 -0.347
200328  09  0.394
200328  10 -0.143
200328  11 -0.330
200328  12 -0.641
200328  13 -0.176
200328  14  0.143
200328  15 -0.058
200328  16 -0.054
200328  17 -0.115
200328  18  0.312
200328  19  0.325
200328  20  0.357
200328  21  0.513
200328  22  0.191
200328  23  0.046
200328  24  0.014
200329  01 -0.137
200329  02  0.080
200329  03 -0.120
200329  04  0.110
200329  05  0.181
200329  06 -0.558
200329  07 -0.066
200329  08  0.302
200329  09  0.247
200329  10  0.086
200329  11  0.112
200329  12  0.308
200329  13  0.369
200329  14  0.350
200329  15  0.342
200329  16  0.302
200329  17  0.389
200329  18  0.377
200329  19  0.378
200329  20  0.383
200329  21 -0.101
200329  22  0.697
200329  23  0.454
200329  24  0.801
200330  01  1.425
200330  02  0.656
200330  03 -0.283
200330  04  1.021
200330  05  3.302
200330  06  8.716
200330  07 13.608
200330  08 12.268
200330  09  8.579
200330  10  6.339
200330  11  3.416
200330  12  3.824
200330  13  1.361
200330  14  1.215
200330  15  0.506
200330  16  0.099
200330  17  0.083
200330  18 -0.063
200330  19 -0.511
200330  20  0.514
200330  21  0.460
200330  22  0.144
200330  23 -0.135
200330  24 -0.285
200331  01  0.775
200331  02  1.719
200331  03  0.524
200331  04 -0.939
200331  05 -0.722
200331  06  0.401
200331  07  2.124
200331  08  7.945
200331  09  2.192
200331  10  1.092
200331  11  0.696
200331  12  0.282
200331  13  0.220
200331  14  0.526
200331  15  0.162
200331  16 -0.066
200331  17 -0.321
200331  18  0.340
200331  19 -0.494
200331  20  1.668
200331  21  0.342
200331  22  1.677
200331  23  1.282
200331  24  1.044
200401  01  0.023
200401  02  2.469
200401  03 -0.409
200401  04 -0.166
200401  05  2.560
200401  06  5.832
200401  07 10.813
200401  08  8.408
200401  09  3.204
200401  10 -1.881
200401  11  0.141
200401  12  0.387
200401  13  0.248
200401  14  0.878
200401  15  0.784
200401  16  1.149
200401  17  0.483
200401  18 -0.526
200401  19  0.791
200401  20  1.397
200401  21 -0.059
200401  22  1.214
200401  23  1.687
200401  24  4.645
200402  01  9.080
200402  02  6.614
200402  03  2.872
200402  04  2.035
200402  05  1.818
200402  06  3.945
200402  07  5.314
200402  08  3.948
200402  09  2.338
200402  10  1.503
200402  11  1.361
200402  12  1.131
200402  13  0.701
200402  14  1.140
200402  15  1.115
200402  16  0.867
200402  17  0.371
200402  18  0.731
200402  19  0.714
200402  20  0.668
200402  21  1.756
200402  22  0.668
200402  23  0.297
200402  24  0.421
200403  01  1.347
200403  02  0.913
200403  03  3.465
200403  04  3.584
200403  05  3.881
200403  06  4.143
200403  07  6.197
200403  08  8.890
200403  09  4.901
200403  10  4.272
200403  11  4.244
200403  12  2.602
200403  13  2.810
200403  14  2.344
200403  15  1.755
200403  16  0.944
200403  17  1.059
200403  18  1.446
200403  19  2.498
200403  20  3.728
200403  21  7.572
200403  22 10.296
200403  23  9.967
200403  24  7.712
200404  01  3.390
200404  02  1.543
200404  03  1.085
200404  04  2.285
200404  05  2.127
200404  06  2.176
200404  07  3.253
200404  08  1.857
200404  09  1.522
200404  10  1.690
200404  11  0.469
200404  12  0.020
200404  13 -0.006
200404  14 -0.368
200404  15 -0.145
200404  16 -0.141
200404  17 -0.125
200404  18 -0.147
200404  19  0.010
200404  20  0.426
200404  21  0.155
200404  22  1.632
200404  23  0.537
200404  24 -0.710
200405  01  0.041
200405  02  0.868
200405  03  0.717
200405  04  0.659
200405  05  0.529
200405  06  0.664
200405  07  1.215
200405  08  1.319
200405  09  0.555
200405  10  0.347
200405  11 -0.044
200405  12 -0.069
200405  13  0.196
200405  14  0.174
200405  15  0.258
200405  16  0.124
200405  17  0.128
200405  18  0.364
200405  19 -0.071
200405  20 -0.206
200405  21 -0.173
200405  22 -0.504
200405  23 -0.054
200405  24  0.130
200406  01 -0.525
200406  02 -0.984
200406  03  0.694
200406  04  0.983
200406  05 -0.375
200406  06  0.201
200406  07  1.398
200406  08  1.614
200406  09  1.100
200406  10 -0.384
200406  11  0.364
200406  12  0.763
200406  13 -0.433
200406  14  0.611
200406  15  0.357
200406  16  0.271
200406  17  0.559
200406  18  0.508
200406  19 -0.077
200406  20  1.411
200406  21  2.295
200406  22  2.274
200406  23  2.450
200406  24  1.480
200407  01 -0.374
200407  02 -0.172
200407  03 -1.458
200407  04 -2.032
200407  05 -0.948
200407  06  1.826
200407  07  5.675
200407  08  8.670
200407  09  6.816
200407  10  4.537
200407  11  2.778
200407  12  1.542
200407  13  0.997
200407  14  0.357
200407  15  0.238
200407  16 -0.730
200407  17  0.041
200407  18  0.720
200407  19  0.598
200407  20  0.285
200407  21  0.253
200407  22  2.723
200407  23  1.081
200407  24 -0.802
200408  01 -1.135
200408  02 -0.174
200408  03  0.246
200408  04  0.550
200408  05  0.086
200408  06 -0.356
200408  07  2.013
200408  08  2.054
200408  09  2.288
200408  10  1.736
200408  11  0.448
200408  12 -0.323
200408  13  0.349
200408  14  0.045
200408  15 -0.340
200408  16 -1.698
200408  17  1.354
200408  18  0.523
200408  19 -0.890
200408  20 -1.023
200408  21 -2.026
200408  22 -0.433
200408  23  1.105
200408  24 -0.865
200409  01  1.147
200409  02 -0.844
200409  03  0.246
200409  04 -2.067
200409  05 -0.557
200409  06  1.500
200409  07  1.618
200409  08  0.036
200409  09  3.132
200409  10  2.473
200409  11  2.259
200409  12  0.194
200409  13 -0.101
200409  14  0.970
200409  15  0.916
200409  16  0.784
200409  17 -0.020
200409  18  0.997
200409  19  0.922
200409  20  1.331
200409  21 -0.156
200409  22 -0.104
200409  23 -0.210
200409  24 -0.429
200410  01 -1.484
200410  02 -1.004
200410  03 -0.599
200410  04 -0.783
200410  05 -1.211
200410  06 -2.171
200410  07  0.067
200410  08  0.467
200410  09  0.227
200410  10 -0.057
200410  11 -0.891
200410  12 -0.758
200410  13 -0.461
200410  14 -0.669
200410  15 -0.874
200410  16 -0.604
200410  17  0.156
200410  18  2.004
200410  19  0.244
200410  20  0.214
200410  21  0.063
200410  22 -1.377
200410  23 -1.860
200410  24 -1.412
200411  01 -0.628
200411  02 -0.605
200411  03 -0.483
200411  04 -0.218
200411  05 -1.331
200411  06 -0.362
200411  07  1.468
200411  08  2.000
200411  09  1.356
200411  10  1.015
200411  11  0.375
200411  12  0.193
200411  13  0.099
200411  14 -0.216
200411  15 -0.367
200411  16 -0.345
200411  17 -0.177
200411  18  0.050
200411  19 -0.527
200411  20 -0.371
200411  21  0.061
200411  22  5.000
200411  23  6.767
200411  24  4.358
200412  01  5.440
200412  02  4.748
200412  03  4.388
200412  04  2.867
200412  05  1.978
200412  06  2.958
200412  07  3.757
200412  08  4.370
200412  09  2.787
200412  10  1.087
200412  11 -0.723
200412  12  0.413
200412  13 -0.859
200412  14  0.108
200412  15  0.594
200412  16  1.017
200412  17  1.408
200412  18  1.307
200412  19 -1.917
200412  20 -1.575
200412  21  1.283
200412  22 -0.903
200412  23 -1.135
200412  24  2.086
200413  01 -1.055
200413  02 -0.471
200413  03  0.095
200413  04 -0.106
200413  05 -0.036
200413  06  0.145
200413  07  0.088
200413  08  0.069
200413  09  0.035
200413  10 -0.116
200413  11  0.045
200413  12  0.087
200413  13  0.044
200413  14  0.029
200413  15 -0.018
200413  16  0.093
200413  17  0.090
200413  18 -0.084
200413  19 -0.144
200413  20  0.157
200413  21 -0.125
200413  22  0.110
200413  23  0.126
200413  24 -0.081
200414  01 -0.480
200414  02 -0.265
200414  03 -0.258
200414  04 -0.399
200414  05  0.207
200414  06  1.068
200414  07  2.418
200414  08  1.460
200414  09  0.752
200414  10  0.180
200414  11 -0.115
200414  12  0.623
200414  13 -0.318
200414  14 -0.401
200414  15 -0.832
200414  16 -0.676
200414  17 -0.896
200414  18  0.188
200414  19 -0.681
200414  20  0.426
200414  21 -0.031
200414  22  0.183
200414  23 -0.746
200414  24 -1.464
200415  01  0.436
200415  02 -0.676
200415  03 -0.473
200415  04  1.586
200415  05  0.359
200415  06  2.605
200415  07  7.277
200415  08  3.334
200415  09  3.193
200415  10  1.345
200415  11  1.127
200415  12  0.830
200415  13  0.740
200415  14  0.536
200415  15  0.486
200415  16  0.895
200415  17  0.852
200415  18  0.385
200415  19 -1.629
200415  20 -2.208
200415  21  0.948
200415  22  1.514
200415  23 -1.023
200415  24 -0.553
200416  01 -0.515
200416  02 -0.738
200416  03  1.558
200416  04 -0.704
200416  05 -1.534
200416  06  1.186
200416  07  1.105
200416  08 -0.857
200416  09  1.737
200416  10  1.882
200416  11  1.600
200416  12  1.237
200416  13  0.310
200416  14  0.544
200416  15 -0.075
200416  16 -0.709
200416  17 -0.167
200416  18 -0.551
200416  19  0.680
200416  20  1.905
200416  21  1.534
200416  22  0.454
200416  23  0.699
200416  24  0.159
200417  01 -1.481
200417  02 -0.697
200417  03 -0.685
200417  04 -1.287
200417  05 -0.863
200417  06 -1.188
200417  07  1.735
200417  08  0.668
200417  09  0.553
200417  10  0.635
200417  11  0.130
200417  12 -0.337
200417  13  0.703
200417  14 -0.095
200417  15  0.029
200417  16 -0.526
200417  17 -0.271
200417  18  0.204
200417  19  0.284
200417  20  0.040
200417  21  1.101
200417  22  0.761
200417  23  0.023
200417  24 -0.810
200418  01 -1.413
200418  02 -1.602
200418  03 -1.128
200418  04  0.120
200418  05  0.134
200418  06 -0.821
200418  07 -0.461
200418  08 -0.199
200418  09  6.023
200418  10 -0.174
200418  11 -0.558
200418  12 -1.006
200418  13 -0.861
200418  14  0.280
200418  15  0.466
200418  16  0.576
200418  17 -0.123
200418  18  2.147
200418  19  2.104
200418  20  2.163
200418  21  3.600
200418  22  0.867
200418  23 -0.709
200418  24 -0.487
200419  01 -0.948
200419  02 -0.678
200419  03 -1.307
200419  04 -0.379
200419  05 -0.710
200419  06 -0.688
200419  07 -0.133
200419  08  0.112
200419  09 -0.278
200419  10 -0.356
200419  11 -0.575
200419  12 -0.453
200419  13 -0.285
200419  14 -0.275
200419  15 -0.201
200419  16 -0.246
200419  17 -0.191
200419  18 -0.202
200419  19  0.057
200419  20 -0.575
200419  21 -0.540
200419  22 -0.611
200419  23 -0.017
200419  24  0.175
200420  01 -0.534
200420  02 -0.109
200420  03 -0.473
200420  04 -0.375
200420  05 -0.382
200420  06  0.207
200420  07  0.284
200420  08  0.268
200420  09  1.399
200420  10  0.339
200420  11  0.249
200420  12  0.090
200420  13  0.013
200420  14 -0.014
200420  15  0.354
200420  16 -0.067
200420  17 -0.073
200420  18  0.022
200420  19  0.192
200420  20  0.518
200420  21  0.201
200420  22  0.280
200420  23 -0.083
200420  24  0.162
200421  01 -0.119
200421  02  0.151
200421  03 -0.354
200421  04 -0.332
200421  05 -0.604
200421  06 -0.671
200421  07  0.561
200421  08  1.429
200421  09  0.675
200421  10  1.032
200421  11  0.675
200421  12  0.482
200421  13  0.744
200421  14  0.318
200421  15  0.311
200421  16 -0.052
200421  17  0.033
200421  18  0.118
200421  19  0.054
200421  20  0.162
200421  21 -0.121
200421  22  0.469
200421  23  0.429
200421  24 -0.029
200422  01  0.417
200422  02  0.045
200422  03  0.290
200422  04 -0.226
200422  05 -0.391
200422  06  0.061
200422  07  0.652
200422  08  2.328
200422  09  0.472
200422  10  0.541
200422  11  0.876
200422  12  0.475
200422  13  1.004
200422  14  0.506
200422  15  0.394
200422  16  0.220
200422  17  0.351
200422  18  0.305
200422  19  0.160
200422  20 -0.025
200422  21 -0.498
200422  22  0.947
200422  23  0.601
200422  24 -0.524
200423  01 -0.669
200423  02 -1.097
200423  03 -0.570
200423  04 -0.956
200423  05 -0.792
200423  06  0.401
200423  07  1.466
200423  08  0.811
200423  09  0.903
200423  10  1.269
200423  11  0.721
200423  12  0.486
200423  13  0.121
200423  14  0.079
200423  15 -0.194
200423  16 -0.456
200423  17 -0.599
200423  18  0.574
200423  19 -0.877
200423  20 -0.248
200423  21 -0.199
200423  22 -2.553
200423  23 -1.734
200423  24 -3.749
200424  01 -3.275
200424  02 -2.205
200424  03 -0.550
200424  04  3.169
200424  05 -0.918
200424  06  0.504
200424  07  2.123
200424  08  2.059
200424  09 -0.037
200424  10  0.154
200424  11  0.099
200424  12 -0.178
200424  13 -0.321
200424  14 -0.032
200424  15  0.165
200424  16 -0.565
200424  17 -0.321
200424  18 -0.865
200424  19 -1.029
200424  20 -1.069
200424  21 -0.352
200424  22  0.271
200424  23  0.540
200424  24  0.248
200425  01 -0.421
200425  02 -0.228
200425  03 -0.122
200425  04 -0.045
200425  05  0.172
200425  06  0.098
200425  07  0.408
200425  08  0.353
200425  09  0.440
200425  10 -0.141
200425  11  0.053
200425  12 -0.732
200425  13 -0.239
200425  14 -0.202
200425  15 -0.361
200425  16 -0.623
200425  17 -0.533
200425  18 -0.464
200425  19 -0.273
200425  20 -0.087
200425  21  0.066
200425  22 -0.318
200425  23  0.050
200425  24  0.176
200426  01 -0.332
200426  02  0.737
200426  03  1.842
200426  04 -0.597
200426  05 -1.966
200426  06 -1.400
200426  07 -0.551
200426  08 -0.352
200426  09  0.144
200426  10 -0.070
200426  11  0.323
200426  12  0.249
200426  13  0.504
200426  14  0.432
200426  15 -0.210
200426  16 -0.593
200426  17 -0.771
200426  18 -1.264
200426  19 -0.957
200426  20  0.205
200426  21  0.126
200426  22 -1.409
200426  23 -2.601
200426  24 -0.620
200427  01  1.169
200427  02  0.728
200427  03  0.603
200427  04 -0.574
200427  05 -0.388
200427  06 -0.122
200427  07  1.699
200427  08  1.341
200427  09  0.614
200427  10  0.821
200427  11  0.652
200427  12 -0.039
200427  13 -0.270
200427  14  0.235
200427  15 -0.320
200427  16 -0.851
200427  17  0.340
200427  18 -0.266
200427  19 -0.123
200427  20  1.902
200427  21 -0.236
200427  22 -2.019
200427  23 -2.854
200427  24 -0.332
200428  01 -0.348
200428  02  0.565
200428  03  0.621
200428  04  1.235
200428  05  0.606
200428  06 -0.022
200428  07  2.076
200428  08  5.701
200428  09  1.360
200428  10  1.854
200428  11  1.466
200428  12  1.601
200428  13  1.247
200428  14  0.868
200428  15  1.393
200428  16  0.811
200428  17  0.770
200428  18  1.368
200428  19  0.711
200428  20  0.684
200428  21  1.178
200428  22  0.871
200428  23 -0.822
200428  24  0.146
200429  01  0.983
200429  02  1.601
200429  03  0.323
200429  04 -0.266
200429  05  1.426
200429  06  1.128
200429  07  1.653
200429  08  0.970
200429  09  1.529
200429  10  3.470
200429  11  2.674
200429  12  1.824
200429  13  0.841
200429  14  0.585
200429  15  1.413
200429  16  1.129
200429  17  0.747
200429  18 -0.269
200429  19 -0.374
200429  20 -2.489
200429  21 -1.294
200429  22  1.240
200429  23  0.751
200429  24  0.918
200430  01  0.208
200430  02 -0.682
200430  03 -0.829
200430  04 -0.434
200430  05 -0.678
200430  06  0.365
200430  07  2.532
200430  08  2.427
200430  09  1.328
200430  10  0.836
200430  11  0.849
200430  12  0.342
200430  13  0.286
200430  14 -0.204
200430  15 -0.506
200430  16 -0.736
200430  17 -0.630
200430  18 -0.664
200430  19 -1.085
200430  20 -2.230
200430  21 -1.640
200430  22 -0.776
200430  23 -0.405
200430  24 -0.019
200501  01  1.563
200501  02  1.544
200501  03  0.843
200501  04  0.753
200501  05  0.473
200501  06  1.515
200501  07  2.557
200501  08  4.198
200501  09  1.956
200501  10  0.964
200501  11  0.785
200501  12  1.455
200501  13  1.556
200501  14  1.518
200501  15  1.527
200501  16  2.038
200501  17  1.400
200501  18  1.006
200501  19  0.832
200501  20  1.198
200501  21  1.372
200501  22  1.494
200501  23  0.783
200501  24 -0.237
200502  01  0.393
200502  02  0.128
200502  03  0.127
200502  04 -0.896
200502  05  0.017
200502  06  0.293
200502  07  0.740
200502  08  1.583
200502  09  1.401
200502  10  1.499
200502  11  1.072
200502  12  1.164
200502  13  1.046
200502  14  0.984
200502  15  1.288
200502  16  1.630
200502  17  2.109
200502  18  1.519
200502  19  0.944
200502  20  2.530
200502  21  1.647
200502  22  0.557
200502  23  0.021
200502  24 -0.298
200503  01 -0.621
200503  02  0.971
200503  03  0.070
200503  04  0.184
200503  05  0.340
200503  06  0.921
200503  07  2.192
200503  08  1.522
200503  09  0.499
200503  10  0.111
200503  11 -0.723
200503  12 -1.403
200503  13 -2.284
200503  14 -1.984
200503  15 -1.814
200503  16 -1.841
200503  17 -1.547
200503  18 -1.828
200503  19 -1.694
200503  20 -3.126
200503  21 -1.955
200503  22 -1.913
200503  23 -2.097
200503  24 -2.120
200504  01 -3.989
200504  02 -4.054
200504  03 -4.073
200504  04 -1.561
200504  05 -1.007
200504  06 -4.247
200504  07 -0.505
200504  08  0.318
200504  09  2.508
200504  10 -1.183
200504  11 -1.730
200504  12 -2.630
200504  13 -2.262
200504  14 -2.100
200504  15 -1.786
200504  16 -1.628
200504  17 -1.302
200504  18 -1.212
200504  19 -0.978
200504  20 -0.409
200504  21  0.641
200504  22 -0.576
200504  23 -1.442
200504  24 -2.249
200505  01 -1.923
200505  02 -2.272
200505  03 -1.362
200505  04 -2.111
200505  05 -2.685
200505  06 -0.210
200505  07 -0.549
200505  08 -1.183
200505  09 -1.156
200505  10 -1.055
200505  11 -1.112
200505  12 -1.211
200505  13 -1.151
200505  14 -1.298
200505  15 -1.310
200505  16 -1.095
200505  17 -0.815
200505  18 -0.579
200505  19 -0.180
200505  20  0.540
200505  21 -0.596
200505  22 -1.632
200505  23 -0.929
200505  24 -1.961
200506  01 -1.982
200506  02 -1.452
200506  03 -2.871
200506  04 -2.970
200506  05 -3.315
200506  06 -2.936
200506  07 -4.265
200506  08  0.966
